date,artist,front_person_age,song,discogs_genre,length_sec,simplified_key,lyrical_topic,explicit,discogs_genre_cleaned,year,decade,lyrical_topic_split
1958-08-04 00:00:00+00:00,Ricky Nelson,18.0,Poor Little Fool,Rock,154,C,Lost Love,0,Rock,1958,1950,['Lost Love']
1958-08-18 00:00:00+00:00,Domenico Modugno,30.0,Nel Blu Dipinto Di Blu,"Pop;Folk, World, & Country",219,Bb,Flying;Dreaming,0,Pop,1958,1950,"['Flying', 'Dreaming']"
1958-08-25 00:00:00+00:00,The Elegants,17.0,Little Star,Rock,163,A,Longing for Love,0,Rock,1958,1950,['Longing for Love']
1958-09-29 00:00:00+00:00,Tommy Edwards,35.0,It's All in the Game,Rock;Pop,156,Eb,Love,0,Rock,1958,1950,['Love']
1958-11-10 00:00:00+00:00,Conway Twitty,25.0,It's Only Make Believe,Rock,134,B,Lost Love,0,Rock,1958,1950,['Lost Love']
1958-11-17 00:00:00+00:00,The Kingston Trio,24.33333333333333,Tom Dooley,"Folk, World, & Country",185,E,Murder;Death,0,Folk,1958,1950,"['Murder', 'Death']"
1958-12-01 00:00:00+00:00,The Teddy Bears,18.0,To Know Him is to Love Him,Pop,142,Multiple Keys,Longing for Love,0,Pop,1958,1950,['Longing for Love']
1958-12-22 00:00:00+00:00,The Chipmunks,39.0,The Chipmunk Song,Pop;Children's,141,Ab,Christmas,0,Pop,1958,1950,['Christmas']
1959-01-19 00:00:00+00:00,The Platters,30.0,Smoke Gets in Your Eyes,Funk/Soul,158,Multiple Keys,Lost Love,0,Funk/Soul,1959,1950,['Lost Love']
1959-02-02 00:00:00+00:00,Lloyd Price,25.0,Stagger Lee,Rock,145,Eb,Murder;Death,0,Rock,1959,1950,"['Murder', 'Death']"
1959-03-09 00:00:00+00:00,Frankie Avalon,18.0,Venus,Pop,142,Bb,Longing for Love,0,Pop,1959,1950,['Longing for Love']
1959-04-13 00:00:00+00:00,The Fleetwoods,19.0,Come Softly to Me,Pop,145,Db,Longing for Love,0,Pop,1959,1950,['Longing for Love']
1959-05-18 00:00:00+00:00,Wilbert Harrison,30.0,Kansas City,Rock,145,Db,Lust/Sex,0,Rock,1959,1950,['Lust/Sex']
1959-06-01 00:00:00+00:00,Johnny Horton,34.0,The Battle of New Orleans,"Pop;Folk, World, & Country",151,A,War,0,Pop,1959,1950,['War']
1959-07-13 00:00:00+00:00,Paul Anka,17.0,Lonely Boy,Rock,151,C,Longing for Love,0,Rock,1959,1950,['Longing for Love']
1959-08-10 00:00:00+00:00,Elvis Presley,24.0,Big Hunk o' Love,Rock,141,C,Lust/Sex,0,Rock,1959,1950,['Lust/Sex']
1959-08-24 00:00:00+00:00,The Browns,25.0,The Three Bells (Les Trois Cloches),"Pop;Folk, World, & Country",174,G,Life;Death,0,Pop,1959,1950,"['Life', 'Death']"
1959-10-05 00:00:00+00:00,Bobby Darin,23.0,Mack the Knife,Rock;Pop,184,Multiple Keys,Murder;Death,0,Rock,1959,1950,"['Murder', 'Death']"
1959-11-16 00:00:00+00:00,The Fleetwoods,19.0,Mr. Blue,Pop,145,E,Lost Love,0,Pop,1959,1950,['Lost Love']
1959-12-14 00:00:00+00:00,Guy Mitchell,32.0,Heartaches by the Number,"Folk, World, & Country",155,F,Lost Love,0,Folk,1959,1950,['Lost Love']
1959-12-28 00:00:00+00:00,Frankie Avalon,19.0,Why,Pop,158,C,Love,0,Pop,1959,1950,['Love']
1960-01-04 00:00:00+00:00,Marty Robbins,34.0,El Paso,"Pop;Folk, World, & Country",259,D,Love;Murder;Death,0,Pop,1960,1960,"['Love', 'Murder', 'Death']"
1960-01-18 00:00:00+00:00,Johnny Preston,20.0,Running Bear,Rock;Pop,158,Bb,Love;Death,0,Rock,1960,1960,"['Love', 'Death']"
1960-02-08 00:00:00+00:00,Mark Dinning,26.0,Teen Angel,Pop,157,C,Love;Death,0,Pop,1960,1960,"['Love', 'Death']"
1960-04-25 00:00:00+00:00,Elvis Presley,25.0,Stuck on You,Rock;Pop,140,G,Lust/Sex,0,Rock,1960,1960,['Lust/Sex']
1960-05-23 00:00:00+00:00,The Everly Brothers,22.0,Cathy's Clown,Rock,144,G,Bad Relationships;Lost Love,0,Rock,1960,1960,"['Bad Relationships', 'Lost Love']"
1960-06-27 00:00:00+00:00,Connie Francis,22.0,Everybody's Somebody's Fool,"Rock;Pop;Folk, World, & Country",160,Gb,Bad Relationships;Lost Love,0,Rock,1960,1960,"['Bad Relationships', 'Lost Love']"
1960-07-11 00:00:00+00:00,The Hollywood Argyles,20.5,Alley Oop,Rock,165,G,Bad Behavior,0,Rock,1960,1960,['Bad Behavior']
1960-07-18 00:00:00+00:00,Brenda Lee,15.0,I'm Sorry,"Rock;Pop;Folk, World, & Country",144,Bb,Lost Love,0,Rock,1960,1960,['Lost Love']
1960-08-08 00:00:00+00:00,Brian Hyland,17.0,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,Rock,144,D,Shyness,0,Rock,1960,1960,['Shyness']
1960-08-15 00:00:00+00:00,Elvis Presley,25.0,It's Now or Never,Rock,196,E,Love,0,Rock,1960,1960,['Love']
1960-09-19 00:00:00+00:00,Chubby Checker,18.0,The Twist,Rock,154,E,Dancing,0,Rock,1960,1960,['Dancing']
1960-09-26 00:00:00+00:00,Connie Francis,22.0,My Heart Has A Mind Of Its Own,Rock,152,Gb,Lost Love,0,Rock,1960,1960,['Lost Love']
1960-10-10 00:00:00+00:00,Larry Verne,24.0,Mr. Custer,"Rock;Pop;Folk, World, & Country",185,Bm,War,1,Rock,1960,1960,['War']
1960-10-17 00:00:00+00:00,The Drifters,22.0,Save the Last Dance for Me,Rock,155,E,Love,0,Rock,1960,1960,['Love']
1960-10-24 00:00:00+00:00,Brenda Lee,15.0,I Want to Be Wanted (Per Tutta La Vita),"Rock;Pop;Folk, World, & Country",185,Ab,Longing for Love,0,Rock,1960,1960,['Longing for Love']
1960-11-14 00:00:00+00:00,Ray Charles,30.0,Georgia on My Mind,"Funk/Soul;Blues;Pop;Folk, World, & Country",215,G,Home;Love,0,Funk/Soul,1960,1960,"['Home', 'Love']"
1960-11-21 00:00:00+00:00,Maurice Williams & the Zodiacs,22.0,Stay,Rock,96,Bb,Love,0,Rock,1960,1960,['Love']
1960-11-28 00:00:00+00:00,Elvis Presley,25.0,Are You Lonesome Tonight?,Pop,187,C,Lost Love;Longing for Love,0,Pop,1960,1960,"['Lost Love', 'Longing for Love']"
1961-01-30 00:00:00+00:00,The Shirelles,19.0,Will You Love Me Tomorrow,Rock,162,C,Love,0,Rock,1961,1960,['Love']
1961-02-27 00:00:00+00:00,Chubby Checker,19.0,Pony Time,Rock,147,Eb,Dancing,0,Rock,1961,1960,['Dancing']
1961-03-20 00:00:00+00:00,Elvis Presley,26.0,Surrender,Rock;Pop,112,Multiple Keys,Lust/Sex,0,Rock,1961,1960,['Lust/Sex']
1961-04-24 00:00:00+00:00,Del Shannon,24.0,Runaway,Rock,137,Multiple Keys,Lost Love,0,Rock,1961,1960,['Lost Love']
1961-05-22 00:00:00+00:00,Ernie K-Doe,28.0,Mother-in-Law,Rock;Funk/Soul,154,Eb,Anger;Family,0,Rock,1961,1960,"['Anger', 'Family']"
1961-05-29 00:00:00+00:00,Ricky Nelson,21.0,Travelin' Man,Rock,143,D,Lust/Sex,0,Rock,1961,1960,['Lust/Sex']
1961-06-05 00:00:00+00:00,Roy Orbison,25.0,Running Scared,Rock,132,A,Love,0,Rock,1961,1960,['Love']
1961-06-19 00:00:00+00:00,Pat Boone,27.0,Moody River,Pop,154,Fm,Death;Love,0,Pop,1961,1960,"['Death', 'Love']"
1961-06-26 00:00:00+00:00,Gary U.S. Bonds,22.0,Quarter to Three,Rock,150,Eb,Partying,0,Rock,1961,1960,['Partying']
1961-07-10 00:00:00+00:00,Bobby Lewis,36.0,Tossin' and Turnin',Rock;Blues,159,C,Insomnia;Lost Love,0,Rock,1961,1960,"['Insomnia', 'Lost Love']"
1961-08-28 00:00:00+00:00,Joe Dowell,21.0,Wooden Heart,Rock;Pop,118,Db,Love,0,Rock,1961,1960,['Love']
1961-09-04 00:00:00+00:00,The Highwaymen,21.0,Michael,"Pop;Folk, World, & Country",165,C,God,0,Pop,1961,1960,['God']
1961-09-18 00:00:00+00:00,Bobby Vee,18.0,Take Good Care of My Baby,Pop,150,F,Lost Love,0,Pop,1961,1960,['Lost Love']
1961-10-09 00:00:00+00:00,Ray Charles,31.0,Hit the Road Jack,Funk/Soul,120,Abm,Lost Love,0,Funk/Soul,1961,1960,['Lost Love']
1961-10-23 00:00:00+00:00,Dion,22.0,Runaround Sue,Rock,161,D,Lost Love,0,Rock,1961,1960,['Lost Love']
1961-11-06 00:00:00+00:00,Jimmy Dean,33.0,Big Bad John,Rock,182,Em,Work;Death,1,Rock,1961,1960,"['Work', 'Death']"
1961-12-11 00:00:00+00:00,The Marvelettes,16.0,Please Mr. Postman,Funk/Soul;Pop,148,D,Lost Love;Love,0,Funk/Soul,1961,1960,"['Lost Love', 'Love']"
1962-01-27 00:00:00+00:00,Joey Dee & the Starliters,21.0,Peppermint Twist,Rock,119,C,Dancing,0,Rock,1962,1960,['Dancing']
1962-02-17 00:00:00+00:00,Gene Chandler,22.0,Duke of Earl,Rock;Funk/Soul,148,F,Love,0,Rock,1962,1960,['Love']
1962-03-10 00:00:00+00:00,Bruce Channel,21.0,Hey! Baby,Rock;Funk/Soul;Pop,142,A,Longing for Love,0,Rock,1962,1960,['Longing for Love']
1962-03-31 00:00:00+00:00,Connie Francis,24.0,Don't Break the Heart that Loves You,Pop,185,Ab,Lost Love,0,Pop,1962,1960,['Lost Love']
1962-04-07 00:00:00+00:00,Shelley Fabares,18.0,Johnny Angel,Rock;Pop,139,C,Longing for Love,0,Rock,1962,1960,['Longing for Love']
1962-04-21 00:00:00+00:00,Elvis Presley,27.0,Good Luck Charm,Rock;Pop,144,G,Longing for Love,0,Rock,1962,1960,['Longing for Love']
1962-05-05 00:00:00+00:00,The Shirelles,20.0,Soldier Boy,Funk/Soul;Pop,162,Bb,Love,0,Funk/Soul,1962,1960,['Love']
1962-06-02 00:00:00+00:00,Ray Charles,31.0,I Can't Stop Loving You,Funk/Soul,157,F,Lost Love,0,Funk/Soul,1962,1960,['Lost Love']
1962-07-14 00:00:00+00:00,Bobby Vinton,27.0,Roses are Red (My Love),Pop,158,F,Love,0,Pop,1962,1960,['Love']
1962-08-11 00:00:00+00:00,Neil Sedaka,23.0,Breaking Up is Hard to Do,Rock;Pop,139,B,Lost Love,0,Rock,1962,1960,['Lost Love']
1962-08-25 00:00:00+00:00,Little Eva,19.0,The Loco-motion,Rock;Funk/Soul;Pop,139,Eb,Dancing,0,Rock,1962,1960,['Dancing']
1962-09-08 00:00:00+00:00,Tommy Roe,20.0,Sheila,Rock,127,A,Love,0,Rock,1962,1960,['Love']
1962-09-15 00:00:00+00:00,Frankie Valli & the Four Seasons,28.0,Sherry,Rock,152,C,Love,0,Rock,1962,1960,['Love']
1962-10-20 00:00:00+00:00,"Bobby ""Boris"" Pickett & the Crypt-Kickers",24.0,Monster Mash,Rock;Pop,192,G,Partying;Dancing,0,Rock,1962,1960,"['Partying', 'Dancing']"
1962-11-03 00:00:00+00:00,The Crystals,21.0,He's a Rebel,Funk/Soul;Pop,151,F,Love;Bad Behavior,0,Funk/Soul,1962,1960,"['Love', 'Bad Behavior']"
1962-11-17 00:00:00+00:00,Frankie Valli & the Four Seasons,28.0,Big Girls Don't Cry,Rock;Pop,146,G,Lost Love,0,Rock,1962,1960,['Lost Love']
1963-01-12 00:00:00+00:00,Steve Lawrence,27.0,Go Away Little Girl,Pop,132,F,Longing for Love;Forbidden Love,0,Pop,1963,1960,"['Longing for Love', 'Forbidden Love']"
1963-01-26 00:00:00+00:00,The Rooftop Singers,29.0,Walk Right In,"Rock;Folk, World, & Country",137,Ab,Lust/Sex,0,Rock,1963,1960,['Lust/Sex']
1963-02-09 00:00:00+00:00,Paul & Paula,21.0,Hey Paula,Rock,132,G,Love,0,Rock,1963,1960,['Love']
1963-03-02 00:00:00+00:00,Frankie Valli & the Four Seasons,28.0,Walk Like a Man,Rock;Funk/Soul;Pop,117,Bb,Bad Relationships;Lost Love,0,Rock,1963,1960,"['Bad Relationships', 'Lost Love']"
1963-03-23 00:00:00+00:00,Ruby & the Romantics,28.0,Our Day Will Come,Funk/Soul;Pop,154,Eb,Love,0,Funk/Soul,1963,1960,['Love']
1963-03-30 00:00:00+00:00,The Chiffons,16.0,He's So Fine,Rock;Funk/Soul,113,G,Longing for Love,0,Rock,1963,1960,['Longing for Love']
1963-04-27 00:00:00+00:00,Little Peggy March,15.0,I Will Follow Him,Pop,148,C,Love,0,Pop,1963,1960,['Love']
1963-05-18 00:00:00+00:00,Jimmy Soul,20.0,If You Wanna Be Happy,Funk/Soul,134,Bb,Marriage;Love,0,Funk/Soul,1963,1960,"['Marriage', 'Love']"
1963-06-01 00:00:00+00:00,Lesley Gore,17.0,It's My Party,Rock;Pop,140,A,Lost Love,0,Rock,1963,1960,['Lost Love']
1963-06-15 00:00:00+00:00,Kyu Sakamoto,21.0,Sukiyaki,"Pop;Folk, World, & Country",182,G,Lost Love,0,Pop,1963,1960,['Lost Love']
1963-07-06 00:00:00+00:00,The Essex,23.0,Easier Said Than Done,Rock;Pop,129,E,Longing for Love,0,Rock,1963,1960,['Longing for Love']
1963-07-20 00:00:00+00:00,Jan & Dean,22.0,Surf City,Rock,147,Ab,Surfing/Sailing;Partying;Utopia/Perfect Places,0,Rock,1963,1960,"['Surfing/Sailing', 'Partying', 'Utopia/Perfect Places']"
1963-08-31 00:00:00+00:00,The Angels,19.0,My Boyfriend's Back,Rock;Pop,134,Eb,Love;Violence;Lust/Sex,0,Rock,1963,1960,"['Love', 'Violence', 'Lust/Sex']"
1963-09-21 00:00:00+00:00,Bobby Vinton,28.0,Blue Velvet,Pop;Stage & Screen,168,Bb,Lost Love,0,Pop,1963,1960,['Lost Love']
1963-10-12 00:00:00+00:00,Jimmy Gilmer & the Fireballs,23.0,Sugar Shack,Rock,123,G,Lust/Sex;Better Times;Utopia/Perfect Places,0,Rock,1963,1960,"['Lust/Sex', 'Better Times', 'Utopia/Perfect Places']"
1963-11-16 00:00:00+00:00,Nino Tempo & April Stevens,31.0,Deep Purple,Pop,160,F,Lost Love;Dreaming,0,Pop,1963,1960,"['Lost Love', 'Dreaming']"
1963-11-23 00:00:00+00:00,Dale & Grace,23.5,I'm Leaving it Up to You,Rock;Pop,131,B,Lost Love,0,Rock,1963,1960,['Lost Love']
1963-12-07 00:00:00+00:00,The Singing Nun,30.0,Dominique,Rock;Pop,176,D,God,0,Rock,1963,1960,['God']
1964-01-04 00:00:00+00:00,Bobby Vinton,28.0,There! I've Said It Again,Pop,145,A,Love,0,Pop,1964,1960,['Love']
1964-02-01 00:00:00+00:00,The Beatles,22.0,I Want To Hold Your Hand,Rock;Pop,145,G,Love,0,Rock,1964,1960,['Love']
1964-03-21 00:00:00+00:00,The Beatles,22.0,She Loves You,Rock,140,G,Love,0,Rock,1964,1960,['Love']
1964-04-04 00:00:00+00:00,The Beatles,22.0,Can't Buy Me Love,Rock;Pop,131,C,Love,0,Rock,1964,1960,['Love']
1964-05-09 00:00:00+00:00,Louis Armstrong,62.0,"Hello, Dolly!",Jazz;Stage & Screen,147,C,Love,0,Jazz,1964,1960,['Love']
1964-05-16 00:00:00+00:00,Mary Wells,21.0,My Guy,Funk/Soul,174,Bb,Love;Faithfulness,0,Funk/Soul,1964,1960,"['Love', 'Faithfulness']"
1964-05-30 00:00:00+00:00,The Beatles,22.0,Love Me Do,Rock;Pop,141,G,Longing for Love,0,Rock,1964,1960,['Longing for Love']
1964-06-06 00:00:00+00:00,The Dixie Cups,19.666666666666668,Chapel of Love,Funk/Soul;Pop,170,D,Love;Marriage,0,Funk/Soul,1964,1960,"['Love', 'Marriage']"
1964-06-27 00:00:00+00:00,Peter & Gordon,19.5,A World Without Love,Rock;Pop,160,E,Love;Lost Love,0,Rock,1964,1960,"['Love', 'Lost Love']"
1964-07-04 00:00:00+00:00,The Beach Boys,22.5,I Get Around,Rock,134,Multiple Keys,Lust/Sex;Driving,0,Rock,1964,1960,"['Lust/Sex', 'Driving']"
1964-07-18 00:00:00+00:00,Frankie Valli & the Four Seasons,30.0,Rag Doll,Rock,174,Bb,Love;Poverty;Forbidden Love,0,Rock,1964,1960,"['Love', 'Poverty', 'Forbidden Love']"
1964-08-01 00:00:00+00:00,The Beatles,22.5,A Hard Day's Night,Rock;Pop,154,G,Lust/Sex;Work,0,Rock,1964,1960,"['Lust/Sex', 'Work']"
1964-08-15 00:00:00+00:00,Dean Martin,47.0,Everybody Loves Somebody,Pop,165,Eb,Love,0,Pop,1964,1960,['Love']
1964-08-22 00:00:00+00:00,The Supremes,20.0,Where Did Our Love Go,Funk/Soul,153,C,Lost Love,0,Funk/Soul,1964,1960,['Lost Love']
1964-09-05 00:00:00+00:00,The Animals,23.0,House of the Rising Sun,Rock,179,Am,Sin;Regret,0,Rock,1964,1960,"['Sin', 'Regret']"
1964-09-26 00:00:00+00:00,Roy Orbison,28.0,"Oh, Pretty Woman",Rock;Pop,178,Multiple Keys,Love;Lust/Sex,0,Rock,1964,1960,"['Love', 'Lust/Sex']"
1964-10-17 00:00:00+00:00,Manfred Mann,23.0,Do Wah Diddy Diddy,Rock,143,E,Love;Lust/Sex,0,Rock,1964,1960,"['Love', 'Lust/Sex']"
1964-10-31 00:00:00+00:00,The Supremes,20.0,Baby Love,Funk/Soul,158,C,Lost Love,0,Funk/Soul,1964,1960,['Lost Love']
1964-11-28 00:00:00+00:00,The Shangri-Las,15.0,Leader of the Pack,Rock,171,C,Death;Bad Behavior;Driving;Forbidden Love,0,Rock,1964,1960,"['Death', 'Bad Behavior', 'Driving', 'Forbidden Love']"
1964-12-05 00:00:00+00:00,Lorne Greene,49.0,Ringo,Pop;Stage & Screen,214,Multiple Keys,Death;Good vs. Evil,0,Pop,1964,1960,"['Death', 'Good vs. Evil']"
1964-12-12 00:00:00+00:00,Bobby Vinton,29.0,Mr. Lonely,Pop,161,E,Lonesomeness;War,0,Pop,1964,1960,"['Lonesomeness', 'War']"
1964-12-19 00:00:00+00:00,The Supremes,20.0,Come See About Me,Funk/Soul,163,D,Lost Love,0,Funk/Soul,1964,1960,['Lost Love']
1964-12-26 00:00:00+00:00,The Beatles,23.0,I Feel Fine,Rock,139,G,Love,0,Rock,1964,1960,['Love']
1965-01-23 00:00:00+00:00,Petula Clark,32.0,Downtown,Rock,183,E,Utopia/Perfect Places,0,Rock,1965,1960,['Utopia/Perfect Places']
1965-02-06 00:00:00+00:00,The Righteous Brothers,24.0,You've Lost That Lovin' Feelin',Rock;Funk/Soul;Pop,225,Db,Lost Love,0,Rock,1965,1960,['Lost Love']
1965-02-20 00:00:00+00:00,Gary Lewis & the Playboys,19.0,This Diamond Ring,Rock;Pop,137,Multiple Keys,Lost Love,0,Rock,1965,1960,['Lost Love']
1965-03-06 00:00:00+00:00,The Temptations,24.0,My Girl,Funk/Soul,165,C,Love,0,Funk/Soul,1965,1960,['Love']
1965-03-13 00:00:00+00:00,The Beatles,23.0,Eight Days a Week,Rock,163,D,Love,0,Rock,1965,1960,['Love']
1965-03-27 00:00:00+00:00,The Supremes,21.0,Stop! In the Name of Love,Funk/Soul,172,C,Lost Love,0,Funk/Soul,1965,1960,['Lost Love']
1965-04-10 00:00:00+00:00,Freddie & the Dreamers,28.0,I'm Telling You Now,Rock,128,Ab,Love,0,Rock,1965,1960,['Love']
1965-04-24 00:00:00+00:00,Wayne Fontana & the Mindbenders,19.0,The Game of Love,Rock,127,A,Love,0,Rock,1965,1960,['Love']
1965-05-01 00:00:00+00:00,Herman's Hermits,17.0,"Mrs. Brown, You've Got a Lovely Daughter",Rock,167,Multiple Keys,Love,0,Rock,1965,1960,['Love']
1965-05-22 00:00:00+00:00,The Beatles,23.0,Ticket to Ride,Rock,189,A,Lost Love,0,Rock,1965,1960,['Lost Love']
1965-05-29 00:00:00+00:00,The Beach Boys,22.0,"Help Me, Rhonda",Rock,167,Db,Lost Love;Lust/Sex,0,Rock,1965,1960,"['Lost Love', 'Lust/Sex']"
1965-06-12 00:00:00+00:00,The Supremes,21.0,Back in My Arms Again,Funk/Soul,174,C,Love,0,Funk/Soul,1965,1960,['Love']
1965-06-19 00:00:00+00:00,Four Tops,29.0,I Can't Help Myself (Sugar Pie Honey Bunch),Funk/Soul,163,C,Love;Lost Love,0,Funk/Soul,1965,1960,"['Love', 'Lost Love']"
1965-06-26 00:00:00+00:00,The Byrds,22.0,Mr. Tambourine Man,Rock,149,D,God;Faithfulness,0,Rock,1965,1960,"['God', 'Faithfulness']"
1965-07-10 00:00:00+00:00,The Rolling Stones,21.0,(I Can't Get No) Satisfaction,Rock,222,D,Lust/Sex;Anger;Restlessness,1,Rock,1965,1960,"['Lust/Sex', 'Anger', 'Restlessness']"
1965-08-07 00:00:00+00:00,Herman's Hermits,17.0,"I'm Henry VIII, I Am",Rock,110,A,Marriage,0,Rock,1965,1960,['Marriage']
1965-08-14 00:00:00+00:00,Sonny & Cher,24.5,I Got You Babe,Rock,193,F,Love,0,Rock,1965,1960,['Love']
1965-09-04 00:00:00+00:00,The Beatles,23.5,Help!,Rock,140,A,Pain,0,Rock,1965,1960,['Pain']
1965-09-25 00:00:00+00:00,Barry McGuire,30.0,Eve of Destruction,Rock,217,D,War;Violence;Dystopia,0,Rock,1965,1960,"['War', 'Violence', 'Dystopia']"
1965-10-02 00:00:00+00:00,The McCoys,18.0,Hang On Sloopy,Rock,182,G,Love,0,Rock,1965,1960,['Love']
1965-10-09 00:00:00+00:00,The Beatles,24.0,Yesterday,Rock;Pop,123,F,Lost Love,0,Rock,1965,1960,['Lost Love']
1965-11-06 00:00:00+00:00,The Rolling Stones,22.0,Get Off Of My Cloud,Rock;Blues,175,E,Anger;Restlessness,0,Rock,1965,1960,"['Anger', 'Restlessness']"
1965-11-20 00:00:00+00:00,The Supremes,21.0,I Hear a Symphony,Funk/Soul,166,Multiple Keys,Love,0,Funk/Soul,1965,1960,['Love']
1965-12-04 00:00:00+00:00,The Byrds,22.25,Turn! Turn! Turn! (To Everything There is a Season),Rock,229,D,Time,0,Rock,1965,1960,['Time']
1965-12-25 00:00:00+00:00,The Dave Clark Five,23.0,Over and Over,Rock;Pop,121,Bb,Lost Love;Longing for Love,0,Rock,1965,1960,"['Lost Love', 'Longing for Love']"
1966-01-01 00:00:00+00:00,Simon & Garfunkel,24.0,The Sound of Silence,Rock;Pop,185,Gb,Restlessness;Lonesomeness,0,Rock,1966,1960,"['Restlessness', 'Lonesomeness']"
1966-01-08 00:00:00+00:00,The Beatles,24.0,We Can Work it Out,Rock;Pop,136,D,Love;Bad Relationships,0,Rock,1966,1960,"['Love', 'Bad Relationships']"
1966-02-05 00:00:00+00:00,Petula Clark,33.0,My Love,Funk/Soul;Pop,164,A,Love,0,Funk/Soul,1966,1960,['Love']
1966-02-19 00:00:00+00:00,Lou Christie,23.0,Lightnin' Strikes,Rock,181,Multiple Keys,Lust/Sex,0,Rock,1966,1960,['Lust/Sex']
1966-02-26 00:00:00+00:00,Nancy Sinatra,25.0,These Boots are Made for Walkin',Rock;Pop,162,E,Respect;Bad Relationships;Empowerment;Infidelity,0,Rock,1966,1960,"['Respect', 'Bad Relationships', 'Empowerment', 'Infidelity']"
1966-03-05 00:00:00+00:00,SSgt. Barry Sadler,25.0,The Ballad of the Green Berets,"Folk, World, & Country",166,C,War;Death,0,Folk,1966,1960,"['War', 'Death']"
1966-04-09 00:00:00+00:00,The Righteous Brothers,25.0,(You're My) Soul and Inspiration,Funk/Soul;Blues;Pop,180,B,Love;Lost Love,0,Funk/Soul,1966,1960,"['Love', 'Lost Love']"
1966-04-30 00:00:00+00:00,The Young Rascals,21.5,Good Lovin',Rock;Funk/Soul,168,D,Lust/Sex,0,Rock,1966,1960,['Lust/Sex']
1966-05-07 00:00:00+00:00,The Mamas & the Papas,30.0,"Monday, Monday",Rock,208,Multiple Keys,Love;Lost Love,0,Rock,1966,1960,"['Love', 'Lost Love']"
1966-05-28 00:00:00+00:00,Percy Sledge,24.0,When a Man Loves a Woman,Funk/Soul,174,Db,Love,0,Funk/Soul,1966,1960,['Love']
1966-06-11 00:00:00+00:00,The Rolling Stones,22.0,"Paint it, Black",Rock,199,Em,Sadness,0,Rock,1966,1960,['Sadness']
1966-06-25 00:00:00+00:00,The Beatles,24.0,Paperback Writer,Rock,146,G,Jobs;Failure,0,Rock,1966,1960,"['Jobs', 'Failure']"
1966-07-02 00:00:00+00:00,Frank Sinatra,50.0,Strangers in the Night,Jazz;Pop,155,F,Love,0,Jazz,1966,1960,['Love']
1966-07-16 00:00:00+00:00,Tommy James & the Shondells,19.0,Hanky Panky,Rock,172,G,Lust/Sex,0,Rock,1966,1960,['Lust/Sex']
1966-07-30 00:00:00+00:00,The Troggs,25.0,Wild Thing,Rock,159,A,Lust/Sex,0,Rock,1966,1960,['Lust/Sex']
1966-08-13 00:00:00+00:00,The Lovin' Spoonful,22.0,Summer in the City,Rock,161,Multiple Keys,Summer;Lust/Sex,0,Rock,1966,1960,"['Summer', 'Lust/Sex']"
1966-09-03 00:00:00+00:00,Donovan,20.0,Sunshine Superman,"Rock;Folk, World, & Country",195,Db,Lust/Sex,0,Rock,1966,1960,['Lust/Sex']
1966-09-10 00:00:00+00:00,The Supremes,22.0,You Can't Hurry Love,Funk/Soul,167,Bb,Longing for Love,0,Funk/Soul,1966,1960,['Longing for Love']
1966-09-24 00:00:00+00:00,The Association,26.0,Cherish,Rock;Pop,193,F,Longing for Love,0,Rock,1966,1960,['Longing for Love']
1966-10-15 00:00:00+00:00,Four Tops,30.0,Reach Out I'll Be There,Funk/Soul,180,Ebm,Love,0,Funk/Soul,1966,1960,['Love']
1966-10-29 00:00:00+00:00,? & the Mysterians,22.0,96 Tears,Rock,186,G,Lost Love;Anger;Revenge,0,Rock,1966,1960,"['Lost Love', 'Anger', 'Revenge']"
1966-11-05 00:00:00+00:00,The Monkees,22.0,Last Train to Clarksville,Rock,166,G,Love;War,0,Rock,1966,1960,"['Love', 'War']"
1966-11-12 00:00:00+00:00,Johnny Rivers,24.0,Poor Side of Town,Rock;Pop,183,Multiple Keys,Love;Longing for Love,0,Rock,1966,1960,"['Love', 'Longing for Love']"
1966-11-19 00:00:00+00:00,The Supremes,22.0,You Keep Me Hangin' On,Funk/Soul,167,Multiple Keys,Bad Relationships,0,Funk/Soul,1966,1960,['Bad Relationships']
1966-12-03 00:00:00+00:00,The New Vaudeville Band,24.0,Winchester Cathedral,Pop,140,C,Lost Love,0,Pop,1966,1960,['Lost Love']
1966-12-10 00:00:00+00:00,The Beach Boys,22.666666666666668,Good Vibrations,Rock,219,Multiple Keys,Love,0,Rock,1966,1960,['Love']
1966-12-31 00:00:00+00:00,The Monkees,22.25,I'm a Believer,Rock;Pop,167,G,Love,0,Rock,1966,1960,['Love']
1967-02-18 00:00:00+00:00,The Buckinghams,18.5,Kind of a Drag,Rock,125,G,Lost Love,0,Rock,1967,1960,['Lost Love']
1967-03-04 00:00:00+00:00,The Rolling Stones,23.0,Ruby Tuesday,Rock,192,C,Lost Love,0,Rock,1967,1960,['Lost Love']
1967-03-11 00:00:00+00:00,The Supremes,22.0,Love is Here and Now You're Gone,Funk/Soul;Pop,167,Eb,Lost Love,0,Funk/Soul,1967,1960,['Lost Love']
1967-03-18 00:00:00+00:00,The Beatles,24.0,Penny Lane,Rock,183,Multiple Keys,Childhood;Better Times;Utopia/Perfect Places,0,Rock,1967,1960,"['Childhood', 'Better Times', 'Utopia/Perfect Places']"
