date,artist,front_person_age,song,length_sec,key,lyrical_topic,explicit,genre,year,decade,bpm
1958-08-04 00:00:00+00:00,Ricky Nelson,18,Poor Little Fool,154,C,Lost Love,0,Rock,1958,1950,155.0
1958-08-18 00:00:00+00:00,Domenico Modugno,30,Nel Blu Dipinto Di Blu,219,Bb,Flying;Dreaming,0,Pop,1958,1950,130.0
1958-08-25 00:00:00+00:00,The Elegants,17,Little Star,163,A,Longing for Love,0,Rock,1958,1950,73.0
1958-09-29 00:00:00+00:00,Tommy Edwards,35,It's All in the Game,156,Eb,Love,0,Rock,1958,1950,71.0
1958-11-10 00:00:00+00:00,Conway Twitty,25,It's Only Make Believe,134,B,Lost Love,0,Rock,1958,1950,127.0
1958-11-17 00:00:00+00:00,The Kingston Trio,24,Tom Dooley,185,E,Murder;Death,0,Folk,1958,1950,126.0
1958-12-01 00:00:00+00:00,The Teddy Bears,18,To Know Him is to Love Him,142,Multiple Keys,Longing for Love,0,Pop,1958,1950,175.0
1958-12-22 00:00:00+00:00,The Chipmunks,39,The Chipmunk Song,141,Ab,Christmas,0,Pop,1958,1950,153.0
1959-01-19 00:00:00+00:00,The Platters,30,Smoke Gets in Your Eyes,158,Multiple Keys,Lost Love,0,Funk/Soul,1959,1950,113.0
1959-02-02 00:00:00+00:00,Lloyd Price,25,Stagger Lee,145,Eb,Murder;Death,0,Rock,1959,1950,71.0
1959-03-09 00:00:00+00:00,Frankie Avalon,18,Venus,142,Bb,Longing for Love,0,Pop,1959,1950,115.0
1959-04-13 00:00:00+00:00,The Fleetwoods,19,Come Softly to Me,145,Db,Longing for Love,0,Pop,1959,1950,123.0
1959-05-18 00:00:00+00:00,Wilbert Harrison,30,Kansas City,145,Db,Lust/Sex,0,Rock,1959,1950,115.0
1959-06-01 00:00:00+00:00,Johnny Horton,34,The Battle of New Orleans,151,A,War,0,Pop,1959,1950,89.0
1959-07-13 00:00:00+00:00,Paul Anka,17,Lonely Boy,151,C,Longing for Love,0,Rock,1959,1950,106.0
1959-08-10 00:00:00+00:00,Elvis Presley,24,Big Hunk o' Love,141,C,Lust/Sex,0,Rock,1959,1950,87.0
1959-08-24 00:00:00+00:00,The Browns,25,The Three Bells (Les Trois Cloches),174,G,Life;Death,0,Pop,1959,1950,106.0
1959-10-05 00:00:00+00:00,Bobby Darin,23,Mack the Knife,184,Multiple Keys,Murder;Death,0,Rock,1959,1950,83.0
1959-11-16 00:00:00+00:00,The Fleetwoods,19,Mr. Blue,145,E,Lost Love,0,Pop,1959,1950,97.0
1959-12-14 00:00:00+00:00,Guy Mitchell,32,Heartaches by the Number,155,F,Lost Love,0,Folk,1959,1950,172.0
1959-12-28 00:00:00+00:00,Frankie Avalon,19,Why,158,C,Love,0,Pop,1959,1950,94.0
1960-01-04 00:00:00+00:00,Marty Robbins,34,El Paso,259,D,Love;Murder;Death,0,Pop,1960,1960,107.0
1960-01-18 00:00:00+00:00,Johnny Preston,20,Running Bear,158,Bb,Love;Death,0,Rock,1960,1960,120.0
1960-02-08 00:00:00+00:00,Mark Dinning,26,Teen Angel,157,C,Love;Death,0,Pop,1960,1960,102.0
1960-04-25 00:00:00+00:00,Elvis Presley,25,Stuck on You,140,G,Lust/Sex,0,Rock,1960,1960,132.0
1960-05-23 00:00:00+00:00,The Everly Brothers,22,Cathy's Clown,144,G,Bad Relationships;Lost Love,0,Rock,1960,1960,120.0
1960-06-27 00:00:00+00:00,Connie Francis,22,Everybody's Somebody's Fool,160,Gb,Bad Relationships;Lost Love,0,Rock,1960,1960,84.0
1960-07-11 00:00:00+00:00,The Hollywood Argyles,20,Alley Oop,165,G,Bad Behavior,0,Rock,1960,1960,65.0
1960-07-18 00:00:00+00:00,Brenda Lee,15,I'm Sorry,144,Bb,Lost Love,0,Rock,1960,1960,102.0
1960-08-08 00:00:00+00:00,Brian Hyland,17,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,144,D,Shyness,0,Rock,1960,1960,122.0
1960-08-15 00:00:00+00:00,Elvis Presley,25,It's Now or Never,196,E,Love,0,Rock,1960,1960,126.0
1960-09-19 00:00:00+00:00,Chubby Checker,18,The Twist,154,E,Dancing,0,Rock,1960,1960,157.0
1960-09-26 00:00:00+00:00,Connie Francis,22,My Heart Has A Mind Of Its Own,152,Gb,Lost Love,0,Rock,1960,1960,109.0
1960-10-10 00:00:00+00:00,Larry Verne,24,Mr. Custer,185,Bm,War,1,Rock,1960,1960,108.0
1960-10-17 00:00:00+00:00,The Drifters,22,Save the Last Dance for Me,155,E,Love,0,Rock,1960,1960,143.0
1960-10-24 00:00:00+00:00,Brenda Lee,15,I Want to Be Wanted (Per Tutta La Vita),185,Ab,Longing for Love,0,Rock,1960,1960,108.0
1960-11-14 00:00:00+00:00,Ray Charles,30,Georgia on My Mind,215,G,Home;Love,0,Funk/Soul,1960,1960,90.0
1960-11-21 00:00:00+00:00,Maurice Williams & the Zodiacs,22,Stay,96,Bb,Love,0,Rock,1960,1960,124.0
1960-11-28 00:00:00+00:00,Elvis Presley,25,Are You Lonesome Tonight?,187,C,Lost Love;Longing for Love,0,Pop,1960,1960,66.0
1961-01-30 00:00:00+00:00,The Shirelles,19,Will You Love Me Tomorrow,162,C,Love,0,Rock,1961,1960,137.0
1961-02-27 00:00:00+00:00,Chubby Checker,19,Pony Time,147,Eb,Dancing,0,Rock,1961,1960,77.0
1961-03-20 00:00:00+00:00,Elvis Presley,26,Surrender,112,Multiple Keys,Lust/Sex,0,Rock,1961,1960,83.0
1961-04-24 00:00:00+00:00,Del Shannon,24,Runaway,137,Multiple Keys,Lost Love,0,Rock,1961,1960,79.0
1961-05-22 00:00:00+00:00,Ernie K-Doe,28,Mother-in-Law,154,Eb,Anger;Family,0,Rock,1961,1960,127.0
1961-05-29 00:00:00+00:00,Ricky Nelson,21,Travelin' Man,143,D,Lust/Sex,0,Rock,1961,1960,123.0
1961-06-05 00:00:00+00:00,Roy Orbison,25,Running Scared,132,A,Love,0,Rock,1961,1960,128.0
1961-06-19 00:00:00+00:00,Pat Boone,27,Moody River,154,Fm,Death;Love,0,Pop,1961,1960,139.0
1961-06-26 00:00:00+00:00,Gary U.S. Bonds,22,Quarter to Three,150,Eb,Partying,0,Rock,1961,1960,165.0
1961-07-10 00:00:00+00:00,Bobby Lewis,36,Tossin' and Turnin',159,C,Insomnia;Lost Love,0,Rock,1961,1960,143.0
1961-08-28 00:00:00+00:00,Joe Dowell,21,Wooden Heart,118,Db,Love,0,Rock,1961,1960,85.0
1961-09-04 00:00:00+00:00,The Highwaymen,21,Michael,165,C,God,0,Pop,1961,1960,108.0
1961-09-18 00:00:00+00:00,Bobby Vee,18,Take Good Care of My Baby,150,F,Lost Love,0,Pop,1961,1960,82.0
1961-10-09 00:00:00+00:00,Ray Charles,31,Hit the Road Jack,120,Abm,Lost Love,0,Funk/Soul,1961,1960,173.0
1961-10-23 00:00:00+00:00,Dion,22,Runaround Sue,161,D,Lost Love,0,Rock,1961,1960,80.0
1961-11-06 00:00:00+00:00,Jimmy Dean,33,Big Bad John,182,Em,Work;Death,1,Rock,1961,1960,174.0
1961-12-11 00:00:00+00:00,The Marvelettes,16,Please Mr. Postman,148,D,Lost Love;Love,0,Funk/Soul,1961,1960,121.0
1962-01-27 00:00:00+00:00,Joey Dee & the Starliters,21,Peppermint Twist,119,C,Dancing,0,Rock,1962,1960,99.0
1962-02-17 00:00:00+00:00,Gene Chandler,22,Duke of Earl,148,F,Love,0,Rock,1962,1960,105.0
1962-03-10 00:00:00+00:00,Bruce Channel,21,Hey! Baby,142,A,Longing for Love,0,Rock,1962,1960,130.0
1962-03-31 00:00:00+00:00,Connie Francis,24,Don't Break the Heart that Loves You,185,Ab,Lost Love,0,Pop,1962,1960,76.0
1962-04-07 00:00:00+00:00,Shelley Fabares,18,Johnny Angel,139,C,Longing for Love,0,Rock,1962,1960,108.0
1962-04-21 00:00:00+00:00,Elvis Presley,27,Good Luck Charm,144,G,Longing for Love,0,Rock,1962,1960,121.0
1962-05-05 00:00:00+00:00,The Shirelles,20,Soldier Boy,162,Bb,Love,0,Funk/Soul,1962,1960,98.0
1962-06-02 00:00:00+00:00,Ray Charles,31,I Can't Stop Loving You,157,F,Lost Love,0,Funk/Soul,1962,1960,79.0
1962-07-14 00:00:00+00:00,Bobby Vinton,27,Roses are Red (My Love),158,F,Love,0,Pop,1962,1960,103.0
1962-08-11 00:00:00+00:00,Neil Sedaka,23,Breaking Up is Hard to Do,139,B,Lost Love,0,Rock,1962,1960,116.0
1962-08-25 00:00:00+00:00,Little Eva,19,The Loco-motion,139,Eb,Dancing,0,Rock,1962,1960,129.0
1962-09-08 00:00:00+00:00,Tommy Roe,20,Sheila,127,A,Love,0,Rock,1962,1960,136.0
1962-09-15 00:00:00+00:00,Frankie Valli & the Four Seasons,28,Sherry,152,C,Love,0,Rock,1962,1960,118.0
1962-10-20 00:00:00+00:00,"Bobby ""Boris"" Pickett & the Crypt-Kickers",24,Monster Mash,192,G,Partying;Dancing,0,Rock,1962,1960,70.0
1962-11-03 00:00:00+00:00,The Crystals,21,He's a Rebel,151,F,Love;Bad Behavior,0,Funk/Soul,1962,1960,117.0
1962-11-17 00:00:00+00:00,Frankie Valli & the Four Seasons,28,Big Girls Don't Cry,146,G,Lost Love,0,Rock,1962,1960,130.0
1963-01-12 00:00:00+00:00,Steve Lawrence,27,Go Away Little Girl,132,F,Longing for Love;Forbidden Love,0,Pop,1963,1960,109.0
1963-01-26 00:00:00+00:00,The Rooftop Singers,29,Walk Right In,137,Ab,Lust/Sex,0,Rock,1963,1960,130.0
1963-02-09 00:00:00+00:00,Paul & Paula,21,Hey Paula,132,G,Love,0,Rock,1963,1960,110.0
1963-03-02 00:00:00+00:00,Frankie Valli & the Four Seasons,28,Walk Like a Man,117,Bb,Bad Relationships;Lost Love,0,Rock,1963,1960,118.0
1963-03-23 00:00:00+00:00,Ruby & the Romantics,28,Our Day Will Come,154,Eb,Love,0,Funk/Soul,1963,1960,93.0
1963-03-30 00:00:00+00:00,The Chiffons,16,He's So Fine,113,G,Longing for Love,0,Rock,1963,1960,72.0
1963-04-27 00:00:00+00:00,Little Peggy March,15,I Will Follow Him,148,C,Love,0,Pop,1963,1960,125.0
1963-05-18 00:00:00+00:00,Jimmy Soul,20,If You Wanna Be Happy,134,Bb,Marriage;Love,0,Funk/Soul,1963,1960,93.0
1963-06-01 00:00:00+00:00,Lesley Gore,17,It's My Party,140,A,Lost Love,0,Rock,1963,1960,128.0
1963-06-15 00:00:00+00:00,Kyu Sakamoto,21,Sukiyaki,182,G,Lost Love,0,Pop,1963,1960,146.0
1963-07-06 00:00:00+00:00,The Essex,23,Easier Said Than Done,129,E,Longing for Love,0,Rock,1963,1960,136.0
1963-07-20 00:00:00+00:00,Jan & Dean,22,Surf City,147,Ab,Surfing/Sailing;Partying;Utopia/Perfect Places,0,Rock,1963,1960,148.0
1963-08-31 00:00:00+00:00,The Angels,19,My Boyfriend's Back,134,Eb,Love;Violence;Lust/Sex,0,Rock,1963,1960,135.0
1963-09-21 00:00:00+00:00,Bobby Vinton,28,Blue Velvet,168,Bb,Lost Love,0,Pop,1963,1960,80.0
1963-10-12 00:00:00+00:00,Jimmy Gilmer & the Fireballs,23,Sugar Shack,123,G,Lust/Sex;Better Times;Utopia/Perfect Places,0,Rock,1963,1960,133.0
1963-11-16 00:00:00+00:00,Nino Tempo & April Stevens,31,Deep Purple,160,F,Lost Love;Dreaming,0,Pop,1963,1960,131.0
1963-11-23 00:00:00+00:00,Dale & Grace,23,I'm Leaving it Up to You,131,B,Lost Love,0,Rock,1963,1960,105.0
1963-12-07 00:00:00+00:00,The Singing Nun,30,Dominique,176,D,God,0,Rock,1963,1960,136.0
1964-01-04 00:00:00+00:00,Bobby Vinton,28,There! I've Said It Again,145,A,Love,0,Pop,1964,1960,80.0
1964-02-01 00:00:00+00:00,The Beatles,22,I Want To Hold Your Hand,145,G,Love,0,Rock,1964,1960,131.0
1964-03-21 00:00:00+00:00,The Beatles,22,She Loves You,140,G,Love,0,Rock,1964,1960,76.0
1964-04-04 00:00:00+00:00,The Beatles,22,Can't Buy Me Love,131,C,Love,0,Rock,1964,1960,172.0
1964-05-09 00:00:00+00:00,Louis Armstrong,62,"Hello, Dolly!",147,C,Love,0,Jazz,1964,1960,155.0
1964-05-16 00:00:00+00:00,Mary Wells,21,My Guy,174,Bb,Love;Faithfulness,0,Funk/Soul,1964,1960,127.0
1964-05-30 00:00:00+00:00,The Beatles,22,Love Me Do,141,G,Longing for Love,0,Rock,1964,1960,148.0
1964-06-06 00:00:00+00:00,The Dixie Cups,19,Chapel of Love,170,D,Love;Marriage,0,Funk/Soul,1964,1960,125.0
1964-06-27 00:00:00+00:00,Peter & Gordon,19,A World Without Love,160,E,Love;Lost Love,0,Rock,1964,1960,130.0
1964-07-04 00:00:00+00:00,The Beach Boys,22,I Get Around,134,Multiple Keys,Lust/Sex;Driving,0,Rock,1964,1960,144.0
1964-07-18 00:00:00+00:00,Frankie Valli & the Four Seasons,30,Rag Doll,174,Bb,Love;Poverty;Forbidden Love,0,Rock,1964,1960,121.0
1964-08-01 00:00:00+00:00,The Beatles,22,A Hard Day's Night,154,G,Lust/Sex;Work,0,Rock,1964,1960,139.0
1964-08-15 00:00:00+00:00,Dean Martin,47,Everybody Loves Somebody,165,Eb,Love,0,Pop,1964,1960,119.0
1964-08-22 00:00:00+00:00,The Supremes,20,Where Did Our Love Go,153,C,Lost Love,0,Funk/Soul,1964,1960,135.0
1964-09-05 00:00:00+00:00,The Animals,23,House of the Rising Sun,179,Am,Sin;Regret,0,Rock,1964,1960,117.0
1964-09-26 00:00:00+00:00,Roy Orbison,28,"Oh, Pretty Woman",178,Multiple Keys,Love;Lust/Sex,0,Rock,1964,1960,127.0
1964-10-17 00:00:00+00:00,Manfred Mann,23,Do Wah Diddy Diddy,143,E,Love;Lust/Sex,0,Rock,1964,1960,125.0
1964-10-31 00:00:00+00:00,The Supremes,20,Baby Love,158,C,Lost Love,0,Funk/Soul,1964,1960,136.0
1964-11-28 00:00:00+00:00,The Shangri-Las,15,Leader of the Pack,171,C,Death;Bad Behavior;Driving;Forbidden Love,0,Rock,1964,1960,129.0
1964-12-05 00:00:00+00:00,Lorne Greene,49,Ringo,214,Multiple Keys,Death;Good vs. Evil,0,Pop,1964,1960,111.0
1964-12-12 00:00:00+00:00,Bobby Vinton,29,Mr. Lonely,161,E,Lonesomeness;War,0,Pop,1964,1960,169.0
1964-12-19 00:00:00+00:00,The Supremes,20,Come See About Me,163,D,Lost Love,0,Funk/Soul,1964,1960,126.0
1964-12-26 00:00:00+00:00,The Beatles,23,I Feel Fine,139,G,Love,0,Rock,1964,1960,90.0
1965-01-23 00:00:00+00:00,Petula Clark,32,Downtown,183,E,Utopia/Perfect Places,0,Rock,1965,1960,117.0
1965-02-06 00:00:00+00:00,The Righteous Brothers,24,You've Lost That Lovin' Feelin',225,Db,Lost Love,0,Rock,1965,1960,95.0
1965-02-20 00:00:00+00:00,Gary Lewis & the Playboys,19,This Diamond Ring,137,Multiple Keys,Lost Love,0,Rock,1965,1960,133.0
1965-03-06 00:00:00+00:00,The Temptations,24,My Girl,165,C,Love,0,Funk/Soul,1965,1960,105.0
1965-03-13 00:00:00+00:00,The Beatles,23,Eight Days a Week,163,D,Love,0,Rock,1965,1960,138.0
1965-03-27 00:00:00+00:00,The Supremes,21,Stop! In the Name of Love,172,C,Lost Love,0,Funk/Soul,1965,1960,115.0
1965-04-10 00:00:00+00:00,Freddie & the Dreamers,28,I'm Telling You Now,128,Ab,Love,0,Rock,1965,1960,71.0
1965-04-24 00:00:00+00:00,Wayne Fontana & the Mindbenders,19,The Game of Love,127,A,Love,0,Rock,1965,1960,109.0
1965-05-01 00:00:00+00:00,Herman's Hermits,17,"Mrs. Brown, You've Got a Lovely Daughter",167,Multiple Keys,Love,0,Rock,1965,1960,149.0
1965-05-22 00:00:00+00:00,The Beatles,23,Ticket to Ride,189,A,Lost Love,0,Rock,1965,1960,123.0
1965-05-29 00:00:00+00:00,The Beach Boys,22,"Help Me, Rhonda",167,Db,Lost Love;Lust/Sex,0,Rock,1965,1960,140.0
1965-06-12 00:00:00+00:00,The Supremes,21,Back in My Arms Again,174,C,Love,0,Funk/Soul,1965,1960,123.0
1965-06-19 00:00:00+00:00,Four Tops,29,I Can't Help Myself (Sugar Pie Honey Bunch),163,C,Love;Lost Love,0,Funk/Soul,1965,1960,127.0
1965-06-26 00:00:00+00:00,The Byrds,22,Mr. Tambourine Man,149,D,God;Faithfulness,0,Rock,1965,1960,120.0
1965-07-10 00:00:00+00:00,The Rolling Stones,21,(I Can't Get No) Satisfaction,222,D,Lust/Sex;Anger;Restlessness,1,Rock,1965,1960,136.0
1965-08-07 00:00:00+00:00,Herman's Hermits,17,"I'm Henry VIII, I Am",110,A,Marriage,0,Rock,1965,1960,93.0
1965-08-14 00:00:00+00:00,Sonny & Cher,24,I Got You Babe,193,F,Love,0,Rock,1965,1960,111.0
1965-09-04 00:00:00+00:00,The Beatles,23,Help!,140,A,Pain,0,Rock,1965,1960,95.0
1965-09-25 00:00:00+00:00,Barry McGuire,30,Eve of Destruction,217,D,War;Violence;Dystopia,0,Rock,1965,1960,118.0
1965-10-02 00:00:00+00:00,The McCoys,18,Hang On Sloopy,182,G,Love,0,Rock,1965,1960,115.0
1965-10-09 00:00:00+00:00,The Beatles,24,Yesterday,123,F,Lost Love,0,Rock,1965,1960,97.0
1965-11-06 00:00:00+00:00,The Rolling Stones,22,Get Off Of My Cloud,175,E,Anger;Restlessness,0,Rock,1965,1960,126.0
1965-11-20 00:00:00+00:00,The Supremes,21,I Hear a Symphony,166,Multiple Keys,Love,0,Funk/Soul,1965,1960,140.0
1965-12-04 00:00:00+00:00,The Byrds,22,Turn! Turn! Turn! (To Everything There is a Season),229,D,Time,0,Rock,1965,1960,124.0
1965-12-25 00:00:00+00:00,The Dave Clark Five,23,Over and Over,121,Bb,Lost Love;Longing for Love,0,Rock,1965,1960,150.0
1966-01-01 00:00:00+00:00,Simon & Garfunkel,24,The Sound of Silence,185,Gb,Restlessness;Lonesomeness,0,Rock,1966,1960,108.0
1966-01-08 00:00:00+00:00,The Beatles,24,We Can Work it Out,136,D,Love;Bad Relationships,0,Rock,1966,1960,106.0
1966-02-05 00:00:00+00:00,Petula Clark,33,My Love,164,A,Love,0,Funk/Soul,1966,1960,174.0
1966-02-19 00:00:00+00:00,Lou Christie,23,Lightnin' Strikes,181,Multiple Keys,Lust/Sex,0,Rock,1966,1960,134.0
1966-02-26 00:00:00+00:00,Nancy Sinatra,25,These Boots are Made for Walkin',162,E,Respect;Bad Relationships;Empowerment;Infidelity,0,Rock,1966,1960,83.0
1966-03-05 00:00:00+00:00,SSgt. Barry Sadler,25,The Ballad of the Green Berets,166,C,War;Death,0,Folk,1966,1960,84.0
1966-04-09 00:00:00+00:00,The Righteous Brothers,25,(You're My) Soul and Inspiration,180,B,Love;Lost Love,0,Funk/Soul,1966,1960,94.0
1966-04-30 00:00:00+00:00,The Young Rascals,21,Good Lovin',168,D,Lust/Sex,0,Rock,1966,1960,98.0
1966-05-07 00:00:00+00:00,The Mamas & the Papas,30,"Monday, Monday",208,Multiple Keys,Love;Lost Love,0,Rock,1966,1960,110.0
1966-05-28 00:00:00+00:00,Percy Sledge,24,When a Man Loves a Woman,174,Db,Love,0,Funk/Soul,1966,1960,97.0
1966-06-11 00:00:00+00:00,The Rolling Stones,22,"Paint it, Black",199,Em,Sadness,0,Rock,1966,1960,159.0
1966-06-25 00:00:00+00:00,The Beatles,24,Paperback Writer,146,G,Jobs;Failure,0,Rock,1966,1960,157.0
1966-07-02 00:00:00+00:00,Frank Sinatra,50,Strangers in the Night,155,F,Love,0,Jazz,1966,1960,80.0
1966-07-16 00:00:00+00:00,Tommy James & the Shondells,19,Hanky Panky,172,G,Lust/Sex,0,Rock,1966,1960,126.0
1966-07-30 00:00:00+00:00,The Troggs,25,Wild Thing,159,A,Lust/Sex,0,Rock,1966,1960,101.0
1966-08-13 00:00:00+00:00,The Lovin' Spoonful,22,Summer in the City,161,Multiple Keys,Summer;Lust/Sex,0,Rock,1966,1960,110.0
1966-09-03 00:00:00+00:00,Donovan,20,Sunshine Superman,195,Db,Lust/Sex,0,Rock,1966,1960,133.0
1966-09-10 00:00:00+00:00,The Supremes,22,You Can't Hurry Love,167,Bb,Longing for Love,0,Funk/Soul,1966,1960,97.0
1966-09-24 00:00:00+00:00,The Association,26,Cherish,193,F,Longing for Love,0,Rock,1966,1960,110.0
1966-10-15 00:00:00+00:00,Four Tops,30,Reach Out I'll Be There,180,Ebm,Love,0,Funk/Soul,1966,1960,120.0
1966-10-29 00:00:00+00:00,? & the Mysterians,22,96 Tears,186,G,Lost Love;Anger;Revenge,0,Rock,1966,1960,124.0
1966-11-05 00:00:00+00:00,The Monkees,22,Last Train to Clarksville,166,G,Love;War,0,Rock,1966,1960,98.0
1966-11-12 00:00:00+00:00,Johnny Rivers,24,Poor Side of Town,183,Multiple Keys,Love;Longing for Love,0,Rock,1966,1960,103.0
1966-11-19 00:00:00+00:00,The Supremes,22,You Keep Me Hangin' On,167,Multiple Keys,Bad Relationships,0,Funk/Soul,1966,1960,128.0
1966-12-03 00:00:00+00:00,The New Vaudeville Band,24,Winchester Cathedral,140,C,Lost Love,0,Pop,1966,1960,123.0
1966-12-10 00:00:00+00:00,The Beach Boys,22,Good Vibrations,219,Multiple Keys,Love,0,Rock,1966,1960,133.0
1966-12-31 00:00:00+00:00,The Monkees,22,I'm a Believer,167,G,Love,0,Rock,1966,1960,79.0
1967-02-18 00:00:00+00:00,The Buckinghams,18,Kind of a Drag,125,G,Lost Love,0,Rock,1967,1960,139.0
1967-03-04 00:00:00+00:00,The Rolling Stones,23,Ruby Tuesday,192,C,Lost Love,0,Rock,1967,1960,105.0
1967-03-11 00:00:00+00:00,The Supremes,22,Love is Here and Now You're Gone,167,Eb,Lost Love,0,Funk/Soul,1967,1960,114.0
1967-03-18 00:00:00+00:00,The Beatles,24,Penny Lane,183,Multiple Keys,Childhood;Better Times;Utopia/Perfect Places,0,Rock,1967,1960,113.0
1967-03-25 00:00:00+00:00,The Turtles,19,Happy Together,170,Multiple Keys,Longing for Love,0,Rock,1967,1960,120.0
1967-04-15 00:00:00+00:00,Frank Sinatra & Nancy Sinatra,38,Somethin' Stupid,162,E,Love,0,Pop,1967,1960,104.0
1967-05-13 00:00:00+00:00,The Supremes,23,The Happening,169,Multiple Keys,Lost Love,0,Funk/Soul,1967,1960,172.0
1967-05-20 00:00:00+00:00,The Young Rascals,22,Groovin',150,Eb,Love;Lust/Sex,0,Rock,1967,1960,107.0
1967-06-03 00:00:00+00:00,Aretha Franklin,25,Respect,149,Multiple Keys,Lust/Sex;Respect;Bad Relationships;Empowerment,0,Funk/Soul,1967,1960,115.0
1967-07-01 00:00:00+00:00,The Association,26,Windy,173,F,Appreciation;Love,0,Rock,1967,1960,133.0
1967-07-29 00:00:00+00:00,The Doors,23,Light My Fire,174,Multiple Keys,Lust/Sex,1,Rock,1967,1960,130.0
1967-08-19 00:00:00+00:00,The Beatles,26,All You Need is Love,237,G,Love;Coexistance,0,Rock,1967,1960,105.0
1967-08-26 00:00:00+00:00,Bobbie Gentry,25,Ode to Billie Joe,255,D,Death;Family;Life,0,Funk/Soul,1967,1960,120.0
1967-09-23 00:00:00+00:00,Box Tops,16,The Letter,112,C,Lost Love,0,Rock,1967,1960,139.0
1967-10-21 00:00:00+00:00,Lulu,18,To Sir With Love,166,E,Appreciation;Growing Up,0,Pop,1967,1960,97.0
1967-12-02 00:00:00+00:00,The Monkees,21,Daydream Believer,172,G,Love;Growing Up,0,Rock,1967,1960,126.0
1967-12-30 00:00:00+00:00,The Beatles,25,"Hello, Goodbye",207,C,Unclear,0,Rock,1967,1960,99.0
1968-01-20 00:00:00+00:00,John Fred & His Playboy Band,25,Judy in Disguise (With Glasses),175,Eb,Lust/Sex,0,Rock,1968,1960,82.0
1968-02-03 00:00:00+00:00,The Lemon Pipers,19,Green Tambourine,147,G,Playing Music;Poverty,0,Rock,1968,1960,111.0
1968-03-16 00:00:00+00:00,Otis Redding,26,(Sittin' On) The Dock of the Bay,164,D,Lonesomeness;Failure,0,Funk/Soul,1968,1960,104.0
1968-04-13 00:00:00+00:00,Bobby Goldsboro,26,Honey,239,C,Death;Life;Sadness,0,Rock,1968,1960,93.0
1968-05-18 00:00:00+00:00,Archie Bell & the Drells,23,Tighten Up,195,Gb,Dancing;Playing Music,0,Funk/Soul,1968,1960,125.0
1968-06-01 00:00:00+00:00,Simon & Garfunkel,26,Mrs. Robinson,244,A,Lust/Sex;Better Times;Lost Innocence,0,Rock,1968,1960,92.0
1968-06-22 00:00:00+00:00,Herb Alpert,33,This Guy's in Love with You,235,Db,Love,0,Jazz,1968,1960,84.0
1968-08-03 00:00:00+00:00,The Doors,24,"Hello, I Love You",133,A,Lust/Sex,0,Rock,1968,1960,118.0
1968-08-17 00:00:00+00:00,The Rascals,23,People Got to Be Free,182,C,Respect;Coexistance;Racism,0,Funk/Soul,1968,1960,126.0
1968-09-21 00:00:00+00:00,Jeannie C. Riley,22,Harper Valley PTA,195,A,Anger;Hypocrisy;Empowerment,0,Folk,1968,1960,123.0
1968-09-28 00:00:00+00:00,The Beatles,26,Hey Jude,426,F,Calming Down;Hope,0,Rock,1968,1960,147.0
1968-11-30 00:00:00+00:00,Diana Ross & The Supremes,24,Love Child,183,Am,Growing Up;Illegitimacy;Poverty,0,Funk/Soul,1968,1960,105.0
1968-12-14 00:00:00+00:00,Marvin Gaye,29,I Heard it Through the Grapevine,196,Ebm,Lost Love,0,Funk/Soul,1968,1960,117.0
1969-02-01 00:00:00+00:00,Tommy James & the Shondells,21,Crimson and Clover,203,B,Longing for Love,0,Rock,1969,1960,86.0
1969-02-15 00:00:00+00:00,Sly & the Family Stone,25,Everyday People,142,G,Coexistence;Respect;Racism,0,Funk/Soul,1969,1960,115.0
1969-03-15 00:00:00+00:00,Tommy Roe,26,Dizzy,172,Multiple Keys,Love,0,Rock,1969,1960,104.0
1969-04-12 00:00:00+00:00,The 5th Dimension,27,Aquarius/Let the Sunshine In (The Flesh Failures),289,Multiple Keys,Coexistence;Respect;Love,0,Funk/Soul,1969,1960,118.0
1969-05-24 00:00:00+00:00,The Beatles,26,Get Back,194,A,Unclear,0,Rock,1969,1960,123.0
1969-07-12 00:00:00+00:00,Zager & Evans,25,In the Year 2525 (Exordium & Terminus),190,Abm,Dystopia;Death;Pain,0,Rock,1969,1960,123.0
1969-08-23 00:00:00+00:00,The Rolling Stones,26,Honky Tonk Women,183,G,Lust/Sex,1,Rock,1969,1960,114.0
1969-10-18 00:00:00+00:00,The Temptations,26,I Can't Get Next to You,175,Cm,Longing for Love,0,Funk/Soul,1969,1960,109.0
1969-11-01 00:00:00+00:00,Elvis Presley,34,Suspicious Minds,261,G,Lost Love;Bad Relationships,0,Rock,1969,1960,117.0
1969-11-08 00:00:00+00:00,The 5th Dimension,28,Wedding Bell Blues,165,C,Love;Marriage,0,Funk/Soul,1969,1960,118.0
1969-11-29 00:00:00+00:00,The Beatles,29,Come Together,259,Dm,Unclear,0,Rock,1969,1960,165.0
1969-12-06 00:00:00+00:00,Steam,26,Na Na Hey Hey Kiss Him Goodbye,225,Multiple Keys,Lost Love,0,Rock,1969,1960,115.0
1969-12-20 00:00:00+00:00,"Peter, Paul & Mary",32,Leaving on a Jet Plane,207,A,Love;Lost Love,0,Rock,1969,1960,133.0
1969-12-27 00:00:00+00:00,Diana Ross & The Supremes,25,Someday We'll Be Together,194,Db,Longing for Love,0,Funk/Soul,1969,1960,107.0
